plot_size_sqft,building_size_sqft,num_floors,budget_amount,budget_per_sqft,plot_shape_code,topography_code,num_bedrooms,num_bathrooms,total_rooms,design_style_code,customization_level,design_complexity_score,development_constraint_level,kerala_district_code,construction_start_month,monsoon_exposure_score,district_risk_tier,terrain_code,rainfall_code,flood_risk_code,effective_monsoon_score,cost_overrun_risk
2306,468,1,447408,956,2,3,2,4,8,1,1,7,0,4,3,0.5,1,1,2,0,0.5,2
3925,3946,2,8219518,2083,3,1,6,4,12,0,2,9,1,0,1,0.1667,0,4,2,0,0.1667,1
3375,3940,1,3971520,1008,1,2,1,2,5,0,0,4,2,8,10,0.1778,0,0,0,0,0.0711,1
4931,1109,4,1121199,1011,0,1,6,3,11,3,5,18,3,6,5,0.7556,0,1,2,0,0.7556,2
2348,3509,5,20653974,5886,3,1,2,4,8,3,4,18,3,10,4,0.6667,0,2,2,1,0.6667,2
3068,3787,4,5067006,1338,2,3,1,4,7,3,0,11,0,4,8,0.5111,1,5,3,0,0.6644,2
2116,3270,4,5523030,1689,2,1,3,3,8,2,3,15,3,5,9,0.3444,2,5,3,0,0.4477,2
4095,1138,2,2814274,2473,2,1,5,1,8,1,0,5,3,10,5,0.7556,0,1,2,0,0.7556,2
3121,1565,3,6183315,3951,1,1,4,1,7,3,5,17,2,13,12,0.0,0,2,2,1,0.0,1
2718,2967,1,2554587,861,1,0,5,1,8,3,1,4,3,0,12,0.0,0,4,2,0,0.0,1
3004,1842,2,2757474,1497,0,0,5,3,10,1,5,14,3,1,9,0.3444,0,2,2,1,0.3444,2
4576,2317,1,4731314,2042,0,1,2,3,7,2,4,11,2,11,10,0.1778,2,4,3,0,0.2311,2
1970,2328,5,905592,389,0,2,4,1,7,3,3,18,3,12,12,0.0,0,0,2,0,0.0,2
863,1895,4,4927000,2600,2,2,1,4,7,1,5,18,1,0,6,0.8444,0,1,1,0,0.5911,2
3687,2132,2,5253248,2464,3,3,1,1,4,3,5,17,2,8,10,0.1778,0,0,0,0,0.0711,1
1489,3499,2,11455726,3274,1,0,3,1,6,3,1,6,2,8,12,0.0,0,4,1,0,0.0,1
3411,1780,4,13914260,7817,3,3,2,4,8,2,1,13,0,7,6,0.8444,0,0,2,0,0.8444,2
1316,1962,1,977076,498,2,3,6,1,9,1,5,15,2,6,3,0.5,0,1,2,0,0.5,2
4226,3222,4,28840122,8951,2,2,4,3,9,3,5,18,0,0,4,0.6667,0,2,1,1,0.4667,2
2709,1175,1,6842025,5823,0,1,4,2,8,3,3,9,1,1,3,0.5,0,4,2,0,0.5,1
3427,3179,4,4339335,1365,1,0,2,4,8,3,1,10,2,1,12,0.0,0,2,2,1,0.0,1
1544,3423,2,27202581,7947,2,2,1,2,5,2,1,8,1,11,3,0.5,2,5,3,0,0.65,2
2374,1374,2,3698808,2692,1,1,2,1,5,0,3,11,1,3,11,0.0889,1,3,2,2,0.0889,1
4984,3030,1,3066360,1012,3,0,4,3,9,1,2,6,1,4,3,0.5,1,3,2,2,0.5,2
3634,2787,1,950367,341,1,3,5,4,11,3,2,9,1,11,11,0.0889,2,5,3,0,0.1156,2
4897,3417,4,2774604,812,0,3,1,2,5,0,1,13,0,3,6,0.8444,1,3,2,2,0.8444,2
1548,1527,5,2754708,1804,0,2,1,1,4,3,4,18,0,12,3,0.5,0,1,2,0,0.5,2
1398,3675,3,7467600,2032,1,3,5,4,11,1,3,15,0,6,6,0.8444,0,2,2,2,0.8444,2
2032,2917,2,7881734,2702,1,1,4,3,9,0,4,13,1,4,10,0.1778,1,4,2,0,0.1778,1
4312,1529,1,11531718,7542,1,1,4,2,8,1,4,11,0,7,5,0.7556,0,2,2,1,0.7556,2
1278,1670,2,1464590,877,2,3,4,4,10,2,5,17,2,7,8,0.5111,0,1,2,0,0.5111,2
3362,1007,3,4002825,3975,2,0,4,2,8,0,1,8,3,0,12,0.0,0,2,1,1,0.0,1
658,2748,1,18614952,6774,1,0,6,3,11,2,4,10,2,4,3,0.5,1,4,2,0,0.5,2
2021,2069,5,14065062,6798,2,3,2,4,8,3,0,13,3,10,3,0.5,0,2,2,1,0.5,2
4489,3201,2,6837336,2136,2,1,2,1,5,2,0,5,1,7,10,0.1778,0,0,2,0,0.1778,0
1659,478,3,180206,377,3,1,1,4,7,1,0,7,3,6,1,0.1667,0,4,2,0,0.1667,2
4239,3551,2,6977715,1965,1,1,1,3,6,3,3,11,1,12,4,0.6667,0,0,2,0,0.6667,1
2267,892,3,660080,740,1,0,4,2,8,2,3,12,3,7,10,0.1778,0,2,2,1,0.1778,2
3093,3977,5,3475898,874,0,1,6,3,11,1,5,18,3,7,2,0.3333,0,0,2,0,0.3333,2
4586,2526,1,12594636,4986,1,2,4,4,10,3,5,14,3,6,6,0.8444,0,2,2,2,0.8444,2
4002,3996,4,17206776,4306,3,0,6,2,10,2,2,12,3,6,1,0.1667,0,0,2,1,0.1667,1
4199,1937,2,12528516,6468,2,3,5,4,11,3,0,7,1,10,5,0.7556,0,4,2,0,0.7556,2
2702,3666,3,2228928,608,3,3,2,1,5,0,5,18,3,10,6,0.8444,0,2,2,1,0.8444,2
4130,3046,2,2506858,823,2,0,3,3,8,1,1,6,2,12,3,0.5,0,1,2,0,0.5,1
4848,1635,4,3704910,2266,0,2,4,1,7,2,2,14,0,8,7,0.6778,0,4,1,0,0.4745,2
2073,1038,3,5673708,5466,1,1,2,2,6,3,5,17,1,8,2,0.3333,0,0,0,0,0.1333,1
4655,2867,2,5283881,1843,3,1,3,4,9,1,3,11,3,8,3,0.5,0,4,1,0,0.35,1
4244,2697,4,4784478,1774,2,2,1,1,4,1,4,18,1,8,8,0.5111,0,4,1,0,0.3578,2
4454,1076,3,7146792,6642,2,1,3,1,6,2,3,13,0,7,4,0.6667,0,0,2,0,0.6667,1
1710,978,3,7380966,7547,1,0,4,2,8,2,4,14,1,12,3,0.5,0,1,2,0,0.5,2
1140,3823,2,13686340,3580,0,2,2,3,7,2,3,12,3,0,9,0.3444,0,2,1,1,0.2411,1
797,2594,4,12241086,4719,2,0,3,1,6,2,1,10,3,0,1,0.1667,0,1,1,0,0.1167,1
2371,2410,3,11594510,4811,1,3,5,4,11,3,0,9,1,6,4,0.6667,0,2,2,2,0.6667,2
4201,1900,1,1273000,670,0,1,2,2,6,3,5,13,3,6,3,0.5,0,2,2,2,0.5,2
947,2165,5,3141415,1451,1,2,2,2,6,0,0,12,0,4,6,0.8444,1,4,2,0,0.8444,2
4633,3689,2,2973334,806,1,2,2,4,8,3,2,10,0,9,3,0.5,0,0,2,1,0.5,1
3333,1688,5,6186520,3665,2,1,5,4,11,3,2,15,1,0,10,0.1778,0,4,2,0,0.1778,1
1413,1054,3,440572,418,2,2,4,2,8,3,4,16,1,0,12,0.0,0,2,1,1,0.0,2
3702,1941,3,11572242,5962,2,0,3,3,8,2,3,12,1,11,6,0.8444,2,5,3,0,1.0,2
1564,2587,1,7590258,2934,3,0,4,1,7,3,4,10,0,0,12,0.0,0,1,1,0,0.0,0
620,3322,5,20028338,6029,1,0,4,2,8,0,5,18,1,6,11,0.0889,0,1,2,0,0.0889,1
605,590,4,2931120,4968,0,1,2,4,8,1,1,11,2,9,12,0.0,0,0,2,1,0.0,1
1678,3951,1,3184506,806,1,0,3,2,7,3,0,2,0,1,9,0.3444,0,3,2,2,0.3444,1
1052,1818,5,3359664,1848,1,0,1,4,7,3,5,18,3,0,6,0.8444,0,1,1,0,0.5911,2
2086,841,1,1009200,1200,3,2,4,2,8,2,5,14,1,7,4,0.6667,0,0,2,0,0.6667,2
838,3805,3,9835925,2585,2,0,5,3,10,3,5,16,1,8,12,0.0,0,0,0,0,0.0,1
3093,1019,4,876340,860,0,3,4,2,8,0,3,17,0,4,6,0.8444,1,0,2,1,0.8444,2
4981,3984,2,18079392,4538,1,0,6,3,11,2,0,4,0,0,4,0.6667,0,2,1,1,0.4667,1
1303,1062,5,1226610,1155,2,0,5,2,9,0,5,18,2,3,5,0.7556,1,3,2,2,0.7556,2
2065,3671,3,8406590,2290,1,0,2,3,7,2,0,6,0,0,8,0.5111,0,2,1,1,0.3578,1
813,2017,3,4897276,2428,1,2,5,1,8,1,3,14,3,6,2,0.3333,0,1,2,0,0.3333,2
1586,2125,1,3455250,1626,2,2,5,1,8,0,5,14,0,0,4,0.6667,0,0,1,0,0.4667,1
3167,2304,3,11607552,5038,3,2,6,3,11,2,3,14,2,2,4,0.6667,1,5,3,0,0.8667,2
3684,2569,4,1060997,413,2,3,3,1,6,2,4,18,2,0,3,0.5,0,4,2,0,0.5,2
3466,2749,4,22368613,8137,3,1,2,2,6,0,3,15,1,0,8,0.5111,0,2,1,1,0.3578,2
2508,3258,2,3209130,985,2,0,1,1,4,3,0,4,2,8,3,0.5,0,0,0,0,0.2,1
4169,1666,4,969612,582,0,1,4,3,9,0,5,18,0,10,9,0.3444,0,2,2,1,0.3444,2
4329,1458,1,775656,532,3,2,5,3,10,2,0,4,3,7,7,0.6778,0,0,2,0,0.6778,2
1550,458,3,355866,777,0,1,6,2,10,1,2,11,0,1,11,0.0889,0,1,2,0,0.0889,1
2481,2353,3,3858920,1640,1,2,3,4,9,2,1,10,1,1,4,0.6667,0,4,2,0,0.6667,2
2930,3666,4,10789038,2943,1,0,5,2,9,0,4,16,0,1,12,0.0,0,3,2,2,0.0,1
4774,1898,2,4691856,2472,2,1,4,3,9,1,2,9,1,9,12,0.0,0,0,2,1,0.0,1
840,1449,2,1566369,1081,3,1,2,1,5,1,1,7,3,12,5,0.7556,0,4,2,0,0.7556,2
4441,3402,1,25712316,7558,1,1,3,2,7,1,4,11,0,6,1,0.1667,0,1,2,0,0.1667,0
2201,1314,5,1813320,1380,3,1,5,1,8,2,5,18,1,7,2,0.3333,0,1,2,0,0.3333,1
1151,3592,2,5190440,1445,0,1,4,3,9,2,4,13,1,2,7,0.6778,1,4,2,0,0.6778,2
3483,3701,1,16003124,4324,0,0,3,3,8,0,0,2,2,7,3,0.5,0,0,2,0,0.5,1
4485,707,2,2280782,3226,0,2,1,1,4,3,3,12,2,0,6,0.8444,0,2,1,1,0.5911,2
2248,616,1,410256,666,1,3,2,4,8,2,3,11,1,9,3,0.5,0,2,2,1,0.5,2
2856,1229,3,2771395,2255,0,2,3,3,8,0,4,16,1,1,8,0.5111,0,2,2,1,0.5111,2
3557,2639,4,2887066,1094,3,1,2,1,5,3,0,9,3,7,4,0.6667,0,0,2,0,0.6667,2
616,516,5,933444,1809,2,1,6,4,12,3,2,15,1,10,2,0.3333,0,4,2,0,0.3333,2
971,3207,5,7613418,2374,0,2,6,1,9,3,3,18,0,7,4,0.6667,0,2,2,1,0.6667,2
3803,2418,2,7694076,3182,3,2,6,1,9,1,3,12,0,9,9,0.3444,0,1,2,0,0.3444,1
1761,3704,4,10378608,2802,1,0,1,2,5,2,5,18,1,13,4,0.6667,0,1,2,0,0.6667,2
3373,3503,2,6739772,1924,1,1,2,1,5,0,2,9,2,7,1,0.1667,0,4,3,0,0.2167,1
3781,2827,3,12272007,4341,2,2,5,3,10,3,4,16,0,5,9,0.3444,2,5,3,0,0.4477,2
1321,1801,3,3164357,1757,3,3,1,1,4,2,3,15,1,0,12,0.0,0,2,1,1,0.0,1
2395,2043,2,2465901,1207,2,3,2,1,5,3,3,13,2,10,6,0.8444,0,0,2,0,0.8444,2
4828,1762,4,3261462,1851,1,1,1,1,4,0,3,15,1,9,6,0.8444,0,0,2,1,0.8444,2
4767,2799,5,5793930,2070,0,0,5,2,9,2,5,18,1,10,3,0.5,0,2,2,1,0.5,2
2732,2109,2,2895657,1373,2,2,3,3,8,0,3,12,2,11,2,0.3333,2,1,2,0,0.3333,2
4851,1965,2,4808355,2447,2,2,5,3,10,2,1,8,2,3,4,0.6667,1,0,2,1,0.6667,2
1988,2597,1,4858987,1871,0,3,4,3,9,3,1,7,1,1,3,0.5,0,1,2,0,0.5,1
706,2826,2,21090438,7463,2,0,3,1,6,3,4,12,2,1,1,0.1667,0,3,2,2,0.1667,1
1025,3444,1,1356936,394,3,2,6,2,10,1,1,6,3,1,7,0.6778,0,3,2,2,0.6778,2
4113,1981,5,1578857,797,1,2,1,4,7,1,3,18,3,7,3,0.5,0,0,2,0,0.5,2
4373,780,5,5282940,6773,3,0,4,1,7,1,1,12,0,1,11,0.0889,0,1,2,0,0.0889,1
2721,1022,2,3128342,3061,3,0,2,3,7,3,0,4,1,5,6,0.8444,2,1,2,0,0.8444,2
4980,622,1,608938,979,1,2,1,3,6,0,3,10,3,6,12,0.0,0,4,2,0,0.0,1
3441,1013,3,6800269,6713,3,3,3,3,8,0,4,17,1,4,2,0.3333,1,1,2,0,0.3333,2
4665,3485,3,30891040,8864,0,2,1,1,4,1,1,10,1,2,6,0.8444,1,1,2,1,0.8444,2
957,777,4,4648014,5982,0,0,6,4,12,2,1,10,0,1,3,0.5,0,4,2,0,0.5,2
4542,3500,3,11763500,3361,3,2,3,2,7,2,4,16,3,6,12,0.0,0,3,2,2,0.0,2
3257,2332,4,4001712,1716,3,1,1,2,5,3,1,11,3,0,7,0.6778,0,1,1,0,0.4745,2
2000,966,2,463680,480,1,0,5,4,11,0,3,10,1,9,10,0.1778,0,0,2,1,0.1778,1
2316,1412,3,11784552,8346,2,2,1,2,5,1,2,12,1,6,5,0.7556,0,1,2,0,0.7556,2
4955,3804,2,11533728,3032,3,0,5,2,9,0,2,8,3,6,4,0.6667,0,4,2,0,0.6667,2
2662,2497,1,8961733,3589,3,3,4,1,7,0,0,5,0,5,6,0.8444,2,4,3,0,1.0,2
2016,2387,5,1055054,442,2,1,5,3,10,2,2,15,3,6,8,0.5111,0,0,2,1,0.5111,2
1093,945,3,2172555,2299,3,2,6,1,9,1,3,14,3,1,4,0.6667,0,3,2,2,0.6667,2
3671,1019,1,318947,313,0,3,1,4,7,3,3,11,3,6,8,0.5111,0,1,2,0,0.5111,2
670,3274,3,3977910,1215,0,3,3,2,7,3,1,11,1,13,10,0.1778,0,2,2,1,0.1778,1
4955,1333,5,1150379,863,2,2,4,3,9,0,3,18,1,12,12,0.0,0,2,2,1,0.0,2
1433,3164,1,14671468,4637,0,2,4,1,7,3,3,10,1,7,12,0.0,0,0,2,0,0.0,1
2623,854,2,3347680,3920,1,1,2,2,6,1,5,15,1,6,2,0.3333,0,3,2,2,0.3333,1
2288,1399,2,12186689,8711,3,0,1,4,7,1,2,8,3,0,12,0.0,0,0,1,0,0.0,0
966,3759,5,11085291,2949,1,3,2,1,5,2,5,18,3,10,3,0.5,0,4,2,0,0.5,2
1493,3612,1,5667228,1569,3,3,3,4,9,3,4,13,1,8,9,0.3444,0,0,0,0,0.1378,1
4671,2216,4,682528,308,2,0,1,2,5,0,0,8,3,6,3,0.5,0,0,2,1,0.5,2
760,3760,4,9888800,2630,3,0,2,2,6,1,2,12,0,4,5,0.7556,1,1,2,0,0.7556,2
4162,1899,2,5459625,2875,2,3,2,1,5,2,4,15,0,6,9,0.3444,0,1,2,0,0.3444,1
3636,1060,3,904180,853,3,0,6,2,10,3,1,8,3,0,1,0.1667,0,1,1,0,0.1167,1
2734,1604,1,1016936,634,1,3,6,1,9,1,1,7,2,0,1,0.1667,0,1,1,0,0.1167,1
4343,3463,5,5125240,1480,1,2,5,4,11,3,1,14,1,8,12,0.0,0,5,1,0,0.0,1
1100,2061,4,842949,409,3,2,3,1,6,0,5,18,3,1,2,0.3333,0,1,2,0,0.3333,2
4346,1988,2,8194536,4122,2,3,5,2,9,1,3,13,0,6,12,0.0,0,4,2,0,0.0,1
4763,2634,5,3102852,1178,3,3,4,4,10,2,0,13,0,9,1,0.1667,0,0,2,1,0.1667,1
994,1568,4,3557792,2269,1,1,5,4,11,0,4,17,0,3,2,0.3333,1,3,2,2,0.3333,2
1964,3020,4,9449580,3129,2,1,5,1,8,2,3,15,3,0,9,0.3444,0,4,2,0,0.3444,2
1374,759,2,636042,838,1,1,4,2,8,0,3,11,2,8,9,0.3444,0,0,0,0,0.1378,1
2105,1667,5,4454224,2672,2,2,3,1,6,0,5,18,1,11,11,0.0889,2,5,3,0,0.1156,2
3153,3601,2,5851625,1625,3,2,5,4,11,0,2,10,1,0,10,0.1778,0,1,1,0,0.1245,1
4854,2608,1,1645648,631,3,2,3,2,7,0,2,8,3,9,10,0.1778,0,0,2,1,0.1778,1
2686,2287,3,2046865,895,2,1,6,4,12,2,2,11,3,13,9,0.3444,0,2,2,1,0.3444,2
4457,1234,2,829248,672,3,0,6,3,11,1,3,10,0,2,1,0.1667,1,4,2,0,0.1667,1
4746,1792,2,1548288,864,2,3,2,4,8,2,5,17,2,4,5,0.7556,1,4,2,0,0.7556,2
1850,1062,4,343026,323,3,3,2,4,8,1,0,11,0,9,7,0.6778,0,4,2,0,0.6778,2
3156,2539,3,11103047,4373,0,0,2,1,5,0,5,16,0,3,3,0.5,1,3,2,2,0.5,2
2572,2644,1,3815292,1443,2,1,4,2,8,0,4,11,1,3,12,0.0,1,0,2,1,0.0,1
3065,3763,1,29577180,7860,2,0,1,4,7,1,3,8,1,9,3,0.5,0,1,2,0,0.5,1
2207,2666,2,4876114,1829,1,1,4,2,8,2,2,9,1,10,2,0.3333,0,0,2,0,0.3333,1
1986,3444,3,16083480,4670,0,3,6,2,10,3,5,18,3,4,3,0.5,1,3,2,2,0.5,2
3827,2748,1,7746612,2819,1,2,5,2,9,0,1,6,3,8,2,0.3333,0,0,0,0,0.1333,1
2824,983,1,1172719,1193,0,3,1,4,7,1,4,13,2,1,9,0.3444,0,1,2,0,0.3444,1
730,1693,4,587471,347,1,0,5,4,11,3,5,18,0,6,3,0.5,0,0,2,1,0.5,2
3264,873,3,4225320,4840,0,3,2,3,7,2,0,9,3,7,11,0.0889,0,2,2,1,0.0889,1
3720,1490,3,12384880,8312,0,0,1,3,6,2,3,12,0,6,8,0.5111,0,0,2,1,0.5111,1
4387,915,5,5585160,6104,2,0,5,2,9,3,2,14,3,6,2,0.3333,0,1,2,0,0.3333,2
1870,3302,5,16539718,5009,0,1,3,4,9,2,0,11,2,3,8,0.5111,1,2,2,2,0.5111,2
3209,521,2,991463,1903,0,1,6,2,10,0,0,5,1,2,6,0.8444,1,5,3,0,1.0,2
3368,3816,1,17095680,4480,3,0,3,4,9,0,4,10,1,0,1,0.1667,0,1,1,0,0.1167,1
1915,473,4,393063,831,3,1,1,1,4,3,3,15,0,0,1,0.1667,0,2,1,1,0.1167,1
1558,1224,3,9162864,7486,0,0,5,1,8,2,5,16,3,8,4,0.6667,0,1,1,0,0.4667,2
2086,985,3,2379760,2416,2,3,5,4,11,3,0,9,0,1,10,0.1778,0,1,2,0,0.1778,1
3564,494,4,1987362,4023,2,2,6,1,9,1,0,10,2,12,8,0.5111,0,2,2,1,0.5111,2
1587,3638,4,11805310,3245,3,3,6,1,9,1,5,18,1,5,11,0.0889,2,5,3,0,0.1156,2
1178,3689,1,5264203,1427,2,1,3,4,9,2,4,11,3,4,4,0.6667,1,1,2,0,0.6667,2
2546,1507,1,2091716,1388,3,3,5,2,9,0,5,15,1,11,11,0.0889,2,5,3,0,0.1156,2
2158,2124,2,2162232,1018,0,2,2,1,5,2,4,14,1,0,8,0.5111,0,2,1,1,0.3578,2
4014,2189,5,1816870,830,0,2,4,3,9,0,1,14,1,12,4,0.6667,0,2,2,1,0.6667,2
825,2870,3,2350530,819,2,0,5,3,10,0,2,10,0,8,5,0.7556,0,4,1,0,0.5289,2
956,2616,4,6045576,2311,0,1,3,1,6,2,2,13,1,6,12,0.0,0,2,2,2,0.0,1
3551,1129,3,1488022,1318,0,3,4,3,9,3,0,9,3,6,2,0.3333,0,1,2,0,0.3333,1
1842,3748,5,11221512,2994,0,2,4,1,7,0,0,12,2,10,11,0.0889,0,4,2,0,0.0889,1
2625,2568,4,10143600,3950,2,1,1,4,7,1,0,9,0,6,12,0.0,0,0,2,1,0.0,1
2544,3545,4,5586920,1576,0,2,5,4,11,3,0,10,0,6,3,0.5,0,1,2,0,0.5,1
1353,1459,4,965858,662,2,2,5,3,10,1,2,14,2,13,8,0.5111,0,1,2,0,0.5111,2
3753,1408,3,6312064,4483,3,2,1,1,4,1,1,10,0,6,9,0.3444,0,4,2,0,0.3444,1
914,2741,1,24255109,8849,1,0,1,3,6,3,1,4,1,7,12,0.0,0,0,2,0,0.0,0
4400,2878,4,20882768,7256,3,2,4,4,10,2,1,12,1,3,11,0.0889,1,2,2,2,0.0889,2
4711,3768,2,11707176,3107,3,0,4,1,7,2,1,6,3,11,10,0.1778,2,5,3,0,0.2311,2
619,1075,1,2989575,2781,2,1,6,3,11,1,4,11,2,12,10,0.1778,0,4,2,0,0.1778,1
1624,1122,4,1454112,1296,3,3,1,2,5,2,2,15,0,3,4,0.6667,1,2,2,2,0.6667,2
3794,1093,2,3567552,3264,2,1,2,4,8,1,3,11,3,0,7,0.6778,0,1,1,0,0.4745,2
1820,1041,3,2568147,2467,3,3,2,2,6,1,5,18,3,0,12,0.0,0,4,2,0,0.0,2
3651,826,3,1563618,1893,1,2,5,3,10,3,1,10,1,12,3,0.5,0,0,2,0,0.5,1
3082,3897,3,13608324,3492,1,0,3,1,6,0,2,10,1,9,1,0.1667,0,1,2,0,0.1667,1
4621,2764,3,6843664,2476,2,0,5,2,9,3,3,12,2,13,4,0.6667,0,2,2,1,0.6667,2
4224,3132,2,1509624,482,2,3,5,4,11,1,4,15,0,8,9,0.3444,0,0,0,0,0.1378,2
4626,1556,4,6969324,4479,3,1,2,1,5,1,4,17,0,4,6,0.8444,1,1,2,0,0.8444,2
2336,2852,3,8695748,3049,2,0,2,2,6,3,1,8,2,7,10,0.1778,0,0,2,0,0.1778,1
2068,2534,5,1986656,784,0,2,4,2,8,2,3,18,1,9,1,0.1667,0,4,2,0,0.1667,2
2066,2176,3,10192384,4684,3,2,1,3,6,0,4,16,0,6,4,0.6667,0,0,2,1,0.6667,2
1587,2159,4,2500122,1158,1,2,5,4,11,2,5,18,3,6,9,0.3444,0,0,2,1,0.3444,2
4180,2894,2,5863244,2026,1,1,1,3,6,1,5,15,3,9,10,0.1778,0,4,2,0,0.1778,1
2689,2456,3,10248888,4173,0,0,4,2,8,0,5,16,3,1,2,0.3333,0,2,2,1,0.3333,2
2504,1836,1,4165884,2269,3,0,1,4,7,2,3,8,1,10,12,0.0,0,2,2,1,0.0,1
2646,3544,1,2913168,822,0,0,6,3,11,0,1,4,2,7,3,0.5,0,0,2,0,0.5,1
3380,3687,5,10931955,2965,0,0,2,2,6,1,3,16,3,1,1,0.1667,0,3,2,2,0.1667,2
2564,1871,2,3274250,1750,3,3,5,1,8,0,3,13,2,10,11,0.0889,0,1,2,0,0.0889,1
3979,2818,3,2026142,719,1,2,5,4,11,3,2,12,0,12,2,0.3333,0,1,2,0,0.3333,1
2297,2575,1,1962150,762,0,3,2,4,8,1,2,9,1,1,11,0.0889,0,2,2,1,0.0889,1
3207,798,5,661542,829,1,2,4,2,8,0,2,16,1,9,3,0.5,0,4,2,0,0.5,2
848,2968,2,3368680,1135,3,0,6,1,9,2,3,10,3,12,2,0.3333,0,0,2,0,0.3333,1
4600,2521,2,11984834,4754,2,1,2,3,7,2,2,9,2,7,5,0.7556,0,0,2,0,0.7556,2
1014,2668,2,808404,303,1,0,3,1,6,2,0,4,3,8,1,0.1667,0,1,1,0,0.1167,1
4163,2687,1,6701378,2494,0,2,5,3,10,2,1,6,1,2,4,0.6667,1,1,2,1,0.6667,2
1582,2417,1,5588104,2312,2,1,3,2,7,3,4,11,2,0,1,0.1667,0,2,1,1,0.1167,1
2193,3325,2,2387350,718,1,3,6,3,11,3,5,17,3,5,1,0.1667,2,5,3,0,0.2167,2
2972,3348,4,5289840,1580,0,0,6,2,10,3,4,16,3,6,4,0.6667,0,1,2,0,0.6667,2
1420,1647,4,6271776,3808,3,3,4,4,10,2,0,11,2,3,4,0.6667,1,2,2,2,0.6667,2
4717,565,3,5005335,8859,0,1,6,2,10,1,4,15,1,9,6,0.8444,0,4,2,0,0.8444,2
2286,1107,5,792612,716,0,0,1,3,6,2,5,18,2,6,4,0.6667,0,0,2,1,0.6667,2
2076,1174,1,554128,472,0,2,1,1,4,1,2,8,2,8,5,0.7556,0,1,1,0,0.5289,2
4645,3060,2,12441960,4066,3,1,3,4,9,2,4,13,1,0,6,0.8444,0,4,2,0,0.8444,2
1576,1100,5,779900,709,2,3,5,2,9,2,3,18,0,2,5,0.7556,1,5,3,0,0.9823,2
3371,3000,4,4665000,1555,1,1,2,4,8,1,5,18,3,0,4,0.6667,0,2,1,1,0.4667,2
2571,466,4,2412948,5178,2,1,3,3,8,1,4,17,3,6,3,0.5,0,1,2,0,0.5,2
712,1156,1,2789428,2413,2,0,2,4,8,2,5,12,0,10,9,0.3444,0,2,2,1,0.3444,1
3638,1781,3,12792923,7183,1,2,2,2,6,0,4,16,3,13,10,0.1778,0,2,2,1,0.1778,2
876,2412,3,5962464,2472,0,2,3,2,7,2,2,12,0,7,2,0.3333,0,4,3,0,0.4333,1
4907,3547,1,1777047,501,2,1,4,4,10,1,1,5,1,7,6,0.8444,0,0,2,0,0.8444,2
3989,418,1,2304852,5514,2,0,2,3,7,1,3,8,1,6,5,0.7556,0,2,2,2,0.7556,2
806,1347,2,4177047,3101,0,0,6,3,11,2,1,6,3,11,3,0.5,2,4,3,0,0.65,2
1311,1381,4,4210669,3049,0,3,1,2,5,3,1,13,0,10,6,0.8444,0,0,2,0,0.8444,2
4582,1644,5,1491108,907,1,0,5,2,9,1,5,18,2,7,5,0.7556,0,0,2,0,0.7556,2
4247,1542,4,2249778,1459,1,2,4,2,8,3,2,14,0,0,2,0.3333,0,1,1,0,0.2333,1
3568,3573,4,1143360,320,2,3,3,1,6,0,1,13,3,7,2,0.3333,0,2,2,1,0.3333,2
2755,3323,1,9646669,2903,2,2,1,2,5,1,3,10,1,13,1,0.1667,0,2,2,1,0.1667,1
3502,2029,3,6089029,3001,1,0,1,1,4,2,0,6,1,10,2,0.3333,0,4,2,0,0.3333,1
4248,2212,1,5375160,2430,3,2,6,3,11,0,1,6,2,6,1,0.1667,0,4,2,0,0.1667,1
1817,1864,1,13171024,7066,2,3,3,2,7,3,5,15,2,10,2,0.3333,0,1,2,0,0.3333,1
4673,1683,4,4394313,2611,0,1,1,3,6,3,1,11,2,12,4,0.6667,0,2,2,1,0.6667,2
2586,3944,2,10195240,2585,3,3,5,3,10,0,3,13,1,1,12,0.0,0,1,2,0,0.0,1
3734,803,5,756426,942,1,2,2,3,7,1,5,18,3,6,1,0.1667,0,0,2,1,0.1667,2
3532,528,1,667392,1264,0,2,1,3,6,2,4,12,3,9,5,0.7556,0,2,2,1,0.7556,2
4503,791,5,1248198,1578,3,2,1,2,5,0,5,18,1,8,2,0.3333,0,5,1,0,0.2333,2
1549,805,2,604555,751,2,3,4,3,9,3,2,11,3,7,5,0.7556,0,0,2,0,0.7556,2
3121,3876,2,3205452,827,2,2,3,3,8,1,3,12,3,8,5,0.7556,0,4,1,0,0.5289,2
4470,1726,2,6384474,3699,1,1,6,4,12,2,3,11,2,3,2,0.3333,1,3,2,2,0.3333,2
2772,3210,3,2478120,772,1,0,6,2,10,3,0,6,2,2,4,0.6667,1,1,2,1,0.6667,2
1812,1223,2,1379544,1128,0,0,5,3,10,3,4,12,3,6,11,0.0889,0,1,2,0,0.0889,1
2682,3266,5,7070890,2165,0,0,6,1,9,0,1,12,2,0,6,0.8444,0,4,2,0,0.8444,2
4282,2246,2,7101852,3162,2,1,1,3,6,2,0,5,1,0,2,0.3333,0,1,1,0,0.2333,1
4716,3725,2,3453075,927,3,1,2,1,5,1,0,5,1,8,4,0.6667,0,4,1,0,0.4667,1
1764,3024,3,14270256,4719,2,3,2,4,8,1,1,11,0,5,9,0.3444,2,1,2,0,0.3444,2
